Market,Side,Date,Trade Value,Size,Price,Closed PnL,Fee,Role,Type
PAXG,Close Long,2025-11-06 09:25:09,40.086500,0.010000,4008.650000,0.012800,0.0000,Taker,trade
BCH,Open Long,2025-11-06 09:18:09,10.081029,0.021000,480.049000,-,0.0000,Taker,trade
XMR,Close Long,2025-11-06 09:17:55,10.054828,0.028000,359.101000,0.025984,0.0000,Taker,trade
ZRO,Close Short,2025-11-06 09:17:48,10.109563,6.700000,1.508890,-0.072829,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 09:10:48,10.116930,114.000000,0.088745,-,0.0000,Taker,trade
XMR,Open Long,2025-11-06 09:10:44,10.028844,0.028000,358.173000,-,0.0000,Taker,trade
BCH,Close Long,2025-11-06 09:10:38,10.059840,0.021000,479.040000,0.017871,0.0000,Taker,trade
ADA,Close Long,2025-11-06 09:10:24,9.956394,18.600000,0.535290,0.012834,0.0000,Taker,trade
SOL,Close Long,2025-11-06 09:10:17,10.028403,0.063000,159.181000,0.016191,0.0000,Taker,trade
BCH,Open Long,2025-11-06 09:03:37,10.041969,0.021000,478.189000,-,0.0000,Taker,trade
SOL,Open Long,2025-11-06 09:03:33,10.012212,0.063000,158.924000,-,0.0000,Taker,trade
ADA,Open Long,2025-11-06 09:03:30,9.943560,18.600000,0.534600,-,0.0000,Taker,trade
XMR,Close Long,2025-11-06 09:03:02,10.036264,0.028000,358.438000,0.016884,0.0000,Taker,trade
ZRO,Open Short,2025-11-06 08:56:07,10.036734,6.700000,1.498020,-,0.0000,Taker,trade
XMR,Open Long,2025-11-06 08:56:04,10.019380,0.028000,357.835000,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 08:56:00,40.073700,0.010000,4007.370000,-,0.0000,Taker,trade
RESOLV,Close Short,2025-11-06 08:55:46,9.336847,103.000000,0.090649,0.456599,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 08:48:39,40.066600,0.010000,4006.660000,0.062200,0.0000,Taker,trade
RESOLV,Open Short,2025-11-06 08:41:33,9.793446,103.000000,0.095082,-,0.0000,Taker,trade
XMR,Close Long,2025-11-06 08:41:20,9.929472,0.028000,354.624000,-0.008932,0.0000,Taker,trade
XMR,Open Long,2025-11-06 08:34:24,9.938404,0.028000,354.943000,-,0.0000,Taker,trade
BCH,Close Short,2025-11-06 08:24:37,10.054632,0.021000,478.792000,-0.012852,0.0000,Taker,trade
XMR,Close Long,2025-11-06 08:24:30,10.004120,0.028000,357.290000,0.091364,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 08:24:26,10.204680,0.020000,510.234000,-,0.0000,Taker,trade
BCH,Open Short,2025-11-06 08:16:04,10.041780,0.021000,478.180000,-,0.0000,Taker,trade
XMR,Open Long,2025-11-06 08:16:00,9.912756,0.028000,354.027000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 08:15:28,11.820672,124.000000,0.095328,1.478948,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 08:08:40,10.341724,124.000000,0.083401,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 08:08:30,9.744739,0.019000,512.881000,-0.065588,0.0000,Taker,trade
XMR,Close Long,2025-11-06 08:08:23,9.924824,0.028000,354.458000,0.069020,0.0000,Taker,trade
USELESS,Close Short,2025-11-06 08:08:16,10.015551,63.700000,0.157230,0.004459,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 08:00:20,9.810327,0.019000,516.333000,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 08:00:17,40.004400,0.010000,4000.440000,-,0.0000,Taker,trade
USELESS,Open Short,2025-11-06 07:52:31,10.020010,63.700000,0.157300,-,0.0000,Taker,trade
XMR,Open Long,2025-11-06 07:52:28,9.855804,0.028000,351.993000,-,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 07:52:22,40.017400,0.010000,4001.740000,0.024300,0.0000,Taker,trade
BCH,Close Long,2025-11-06 07:45:23,10.089198,0.021000,480.438000,-0.012033,0.0000,Taker,trade
BCH,Open Long,2025-11-06 07:38:23,10.101231,0.021000,481.011000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 07:38:14,10.318040,0.020000,515.902000,0.077260,0.0000,Taker,trade
XMR,Close Long,2025-11-06 07:38:07,10.195269,0.029000,351.561000,0.061799,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 07:38:00,9.805670,127.000000,0.077210,-0.121285,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 07:31:05,9.926955,127.000000,0.078165,-,0.0000,Taker,trade
XMR,Open Long,2025-11-06 07:31:01,10.133470,0.029000,349.430000,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 07:30:58,39.993100,0.010000,3999.310000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 07:23:40,9.998720,128.000000,0.078115,-0.241280,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 07:23:33,40.008400,0.010000,4000.840000,0.091200,0.0000,Taker,trade
TRX,Close Long,2025-11-06 07:23:26,9.995709,34.900000,0.286410,0.009423,0.0000,Taker,trade
LTC,Close Long,2025-11-06 07:23:19,9.976020,0.115000,86.748000,-0.000920,0.0000,Taker,trade
ENA,Close Long,2025-11-06 07:23:13,9.975576,31.200000,0.319730,0.005304,0.0000,Taker,trade
TRX,Open Long,2025-11-06 07:16:32,9.986286,34.900000,0.286140,-,0.0000,Taker,trade
LTC,Open Long,2025-11-06 07:16:29,9.976940,0.115000,86.756000,-,0.0000,Taker,trade
ENA,Open Long,2025-11-06 07:16:26,9.970272,31.200000,0.319560,-,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 07:09:23,10.240000,128.000000,0.080000,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 07:09:16,39.917200,0.010000,3991.720000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 07:09:13,10.240780,0.020000,512.039000,-,0.0000,Taker,trade
XMR,Close Long,2025-11-06 07:09:06,10.116099,0.029000,348.831000,0.061364,0.0000,Taker,trade
ADA,Close Long,2025-11-06 07:08:59,10.041713,18.700000,0.536990,0.033847,0.0000,Taker,trade
LTC,Close Long,2025-11-06 07:08:52,9.927690,0.114000,87.085000,-0.031578,0.0000,Taker,trade
ZRO,Close Long,2025-11-06 07:02:07,9.985392,6.800000,1.468440,0.026588,0.0000,Taker,trade
SOL,Close Long,2025-11-06 07:02:01,10.001754,0.063000,158.758000,-0.013608,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 07:01:40,10.152800,0.020000,507.640000,0.010660,0.0000,Taker,trade
ADA,Open Long,2025-11-06 06:54:54,10.007866,18.700000,0.535180,-,0.0000,Taker,trade
SOL,Open Long,2025-11-06 06:54:51,10.015362,0.063000,158.974000,-,0.0000,Taker,trade
BCH,Close Long,2025-11-06 06:54:16,10.066686,0.021000,479.366000,0.002625,0.0000,Taker,trade
ZRO,Open Long,2025-11-06 06:46:57,9.958804,6.800000,1.464530,-,0.0000,Taker,trade
BCH,Open Long,2025-11-06 06:46:50,10.064061,0.021000,479.241000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 06:46:17,10.002196,142.000000,0.070438,-0.005112,0.0000,Taker,trade
XMR,Open Long,2025-11-06 06:39:28,10.054735,0.029000,346.715000,-,0.0000,Taker,trade
SYRUP,Close Long,2025-11-06 06:39:21,10.026048,23.700000,0.423040,0.016353,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 06:32:06,10.007308,142.000000,0.070474,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 06:32:03,10.142140,0.020000,507.107000,-,0.0000,Taker,trade
XMR,Close Long,2025-11-06 06:31:56,10.049399,0.029000,346.531000,0.017458,0.0000,Taker,trade
XPL,Close Long,2025-11-06 06:31:49,10.174680,36.000000,0.282630,0.156600,0.0000,Taker,trade
XMR,Open Long,2025-11-06 06:24:53,10.031941,0.029000,345.929000,-,0.0000,Taker,trade
BCH,Close Long,2025-11-06 06:24:40,10.090164,0.021000,480.484000,0.028602,0.0000,Taker,trade
LTC,Open Long,2025-11-06 06:17:34,9.959268,0.114000,87.362000,-,0.0000,Taker,trade
BCH,Open Long,2025-11-06 06:17:29,10.061562,0.021000,479.122000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 06:16:59,10.183240,0.020000,509.162000,0.246140,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 06:16:52,10.701750,150.000000,0.071345,0.733350,0.0000,Taker,trade
TAO,Close Long,2025-11-06 06:10:08,9.991046,0.026000,384.271000,-0.088244,0.0000,Taker,trade
TAO,Open Long,2025-11-06 06:03:19,10.079290,0.026000,387.665000,-,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 06:03:12,39.819400,0.010000,3981.940000,0.007600,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 05:55:59,39.811800,0.010000,3981.180000,-,0.0000,Taker,trade
HYPE,Close Long,2025-11-06 05:55:26,9.588936,0.240000,39.953900,-0.255552,0.0000,Taker,trade
TAO,Close Long,2025-11-06 05:55:09,9.676225,0.025000,387.049000,-0.137250,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 05:48:21,9.968400,150.000000,0.066456,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 05:41:01,9.937100,0.020000,496.855000,-,0.0000,Taker,trade
SYRUP,Open Long,2025-11-06 05:34:09,10.009695,23.700000,0.422350,-,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 05:33:59,39.817900,0.010000,3981.790000,-0.010400,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 05:33:52,9.941160,0.020000,497.058000,-0.080760,0.0000,Taker,trade
XPL,Open Long,2025-11-06 05:33:34,10.018080,36.000000,0.278280,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 05:26:55,39.828300,0.010000,3982.830000,-,0.0000,Taker,trade
TAO,Open Long,2025-11-06 05:26:49,9.813475,0.025000,392.539000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 05:26:45,10.021920,0.020000,501.096000,-,0.0000,Taker,trade
ASTER,Close Long,2025-11-06 05:20:00,9.559734,8.700000,1.098820,-0.459882,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 05:19:46,9.936280,0.020000,496.814000,-0.021600,0.0000,Taker,trade
MORPHO,Close Long,2025-11-06 05:12:50,9.873050,5.800000,1.702250,-0.166112,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 05:12:35,9.957880,0.020000,497.894000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 05:05:49,10.137900,0.020000,506.895000,0.181300,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 05:05:29,39.835300,0.010000,3983.530000,-0.001200,0.0000,Taker,trade
TAO,Close Long,2025-11-06 05:05:15,9.837025,0.025000,393.481000,-0.020700,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 04:58:41,39.836500,0.010000,3983.650000,-,0.0000,Taker,trade
MORPHO,Open Long,2025-11-06 04:51:16,10.039162,5.800000,1.730890,-,0.0000,Taker,trade
ASTER,Open Long,2025-11-06 04:51:12,10.019616,8.700000,1.151680,-,0.0000,Taker,trade
ASTER,Close Long,2025-11-06 04:44:12,9.980031,8.700000,1.147130,0.059856,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 04:44:05,39.816300,0.010000,3981.630000,0.011800,0.0000,Taker,trade
SOL,Close Long,2025-11-06 04:43:45,10.045550,0.062000,162.025000,0.000248,0.0000,Taker,trade
HYPE,Open Long,2025-11-06 04:37:08,9.844488,0.240000,41.018700,-,0.0000,Taker,trade
ASTER,Open Long,2025-11-06 04:37:04,9.920175,8.700000,1.140250,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 04:37:01,39.804500,0.010000,3980.450000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 04:36:57,9.956600,0.020000,497.830000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 04:29:53,9.881980,0.020000,494.099000,0.056760,0.0000,Taker,trade
SOL,Open Long,2025-11-06 04:22:53,10.045302,0.062000,162.021000,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-06 04:22:30,10.049557,0.049000,205.093000,0.003626,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 04:15:37,9.825220,0.020000,491.261000,-,0.0000,Taker,trade
TAO,Open Long,2025-11-06 04:15:33,9.857725,0.025000,394.309000,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-06 04:15:30,10.045931,0.049000,205.019000,-,0.0000,Taker,trade
SOL,Close Long,2025-11-06 04:15:24,10.073822,0.062000,162.481000,0.012896,0.0000,Taker,trade
TRUMP,Close Long,2025-11-06 04:08:29,9.826920,1.200000,8.189100,-0.215040,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 04:01:30,19.108848,0.004800,3981.010000,-0.013488,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 04:01:30,20.701356,0.005200,3981.030000,-0.014508,0.0000,Taker,trade
AAVE,Close Long,2025-11-06 04:01:23,10.045049,0.049000,205.001000,0.000588,0.0000,Taker,trade
AAVE,Open Long,2025-11-06 03:54:16,10.044461,0.049000,204.989000,-,0.0000,Taker,trade
SOL,Open Long,2025-11-06 03:54:13,10.060926,0.062000,162.273000,-,0.0000,Taker,trade
ASTER,Close Long,2025-11-06 03:53:57,10.124928,8.800000,1.150560,0.087912,0.0000,Taker,trade
TRUMP,Open Long,2025-11-06 03:47:07,10.041960,1.200000,8.368300,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 03:39:52,39.838200,0.010000,3983.820000,-,0.0000,Taker,trade
ASTER,Open Long,2025-11-06 03:32:59,10.037016,8.800000,1.140570,-,0.0000,Taker,trade
HYPE,Close Long,2025-11-06 03:32:43,9.829944,0.240000,40.958100,-0.017712,0.0000,Taker,trade
TRUMP,Close Long,2025-11-06 03:32:36,10.086318,1.210000,8.335800,0.075262,0.0000,Taker,trade
HYPE,Open Long,2025-11-06 03:25:48,9.847656,0.240000,41.031900,-,0.0000,Taker,trade
BCH,Close Long,2025-11-06 03:25:38,9.744640,0.020000,487.232000,-0.028500,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 03:25:31,9.417247,149.000000,0.063203,-0.581398,0.0000,Taker,trade
PAXG,Close Long,2025-11-06 03:25:25,39.791900,0.010000,3979.190000,0.028600,0.0000,Taker,trade
BCH,Open Long,2025-11-06 03:18:25,9.773140,0.020000,488.657000,-,0.0000,Taker,trade
TRUMP,Open Long,2025-11-06 03:18:22,10.011056,1.210000,8.273600,-,0.0000,Taker,trade
MNT,Close Long,2025-11-06 03:18:09,10.107574,8.300000,1.217780,0.090221,0.0000,Taker,trade
BCH,Close Long,2025-11-06 03:11:17,9.755860,0.020000,487.793000,0.000780,0.0000,Taker,trade
VIRTUAL,Close Long,2025-11-06 03:10:57,9.983700,7.500000,1.331160,-0.035400,0.0000,Taker,trade
BCH,Open Long,2025-11-06 03:04:18,9.755080,0.020000,487.754000,-,0.0000,Taker,trade
ASTER,Close Long,2025-11-06 03:04:09,10.313121,9.100000,1.133310,0.286377,0.0000,Taker,trade
ZK,Close Long,2025-11-06 03:03:55,10.128547,143.000000,0.070829,0.134563,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 02:56:49,9.918720,0.021000,472.320000,-0.140910,0.0000,Taker,trade
ZK,Open Long,2025-11-06 02:56:45,9.993984,143.000000,0.069888,-,0.0000,Taker,trade
MNT,Open Long,2025-11-06 02:56:42,10.017353,8.300000,1.206910,-,0.0000,Taker,trade
ASTER,Open Long,2025-11-06 02:49:53,10.026744,9.100000,1.101840,-,0.0000,Taker,trade
VIRTUAL,Open Long,2025-11-06 02:49:49,10.019100,7.500000,1.335880,-,0.0000,Taker,trade
TRUMP,Close Long,2025-11-06 02:49:43,10.011320,1.220000,8.206000,0.016592,0.0000,Taker,trade
TRUMP,Open Long,2025-11-06 02:42:54,9.994728,1.220000,8.192400,-,0.0000,Taker,trade
PAXG,Open Long,2025-11-06 02:35:57,39.763300,0.010000,3976.330000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 02:29:04,10.059630,0.021000,479.030000,-,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 02:29:01,9.998645,149.000000,0.067105,-,0.0000,Taker,trade
ASTER,Close Long,2025-11-06 02:28:51,9.856420,9.200000,1.071350,-0.139932,0.0000,Taker,trade
IP,Close Long,2025-11-06 02:28:44,10.022181,2.990000,3.351900,0.024817,0.0000,Taker,trade
HYPE,Close Long,2025-11-06 02:28:38,9.732912,0.240000,40.553800,-0.117072,0.0000,Taker,trade
SOL,Close Long,2025-11-06 02:28:31,9.947280,0.062000,160.440000,-0.008866,0.0000,Taker,trade
ZK,Close Long,2025-11-06 02:21:30,10.093680,144.000000,0.070095,0.084240,0.0000,Taker,trade
ZK,Open Long,2025-11-06 02:14:36,10.009440,144.000000,0.069510,-,0.0000,Taker,trade
IP,Open Long,2025-11-06 02:14:32,9.997364,2.990000,3.343600,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 02:14:26,10.820754,157.000000,0.068922,0.601153,0.0000,Taker,trade
HYPE,Open Long,2025-11-06 02:07:46,9.849984,0.240000,41.041600,-,0.0000,Taker,trade
ASTER,Open Long,2025-11-06 02:07:43,9.996352,9.200000,1.086560,-,0.0000,Taker,trade
VIRTUAL,Close Long,2025-11-06 02:07:27,9.494404,7.100000,1.337240,-0.451063,0.0000,Taker,trade
ENA,Close Long,2025-11-06 02:00:24,10.109176,30.800000,0.328220,0.117040,0.0000,Taker,trade
AAVE,Close Long,2025-11-06 02:00:05,10.122500,0.050000,202.450000,0.059650,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 01:53:00,10.219601,157.000000,0.065093,-,0.0000,Taker,trade
MNT,Close Long,2025-11-06 01:45:48,10.050636,8.300000,1.210920,0.034860,0.0000,Taker,trade
SOL,Open Long,2025-11-06 01:38:27,9.956146,0.062000,160.583000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 01:38:11,10.216752,156.000000,0.065492,-0.057408,0.0000,Taker,trade
IP,Close Long,2025-11-06 01:37:57,10.080872,2.960000,3.405700,0.041144,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 01:31:01,10.274160,156.000000,0.065860,-,0.0000,Taker,trade
XPL,Close Long,2025-11-06 01:30:55,10.035630,34.100000,0.294300,0.057288,0.0000,Taker,trade
SOL,Close Long,2025-11-06 01:30:14,9.927192,0.062000,160.116000,-0.080352,0.0000,Taker,trade
XPL,Open Long,2025-11-06 01:23:34,9.978342,34.100000,0.292620,-,0.0000,Taker,trade
MNT,Open Long,2025-11-06 01:23:31,10.015776,8.300000,1.206720,-,0.0000,Taker,trade
IP,Open Long,2025-11-06 01:23:28,10.039728,2.960000,3.391800,-,0.0000,Taker,trade
ENA,Open Long,2025-11-06 01:23:24,9.992136,30.800000,0.324420,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-06 01:23:18,10.562886,162.000000,0.065203,0.467370,0.0000,Taker,trade
RESOLV,Open Long,2025-11-06 01:16:36,10.095516,162.000000,0.062318,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 01:16:29,10.005618,0.021000,476.458000,-0.011949,0.0000,Taker,trade
NEAR,Close Long,2025-11-06 01:16:09,9.851160,5.100000,1.931600,-0.070023,0.0000,Taker,trade
TRUMP,Close Long,2025-11-06 01:09:03,9.783668,1.220000,8.019400,-0.145180,0.0000,Taker,trade
AAVE,Open Long,2025-11-06 01:02:16,10.062850,0.050000,201.257000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 01:02:13,10.017567,0.021000,477.027000,-,0.0000,Taker,trade
SOL,Open Long,2025-11-06 00:54:54,10.007544,0.062000,161.412000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 00:54:45,10.113033,0.021000,481.573000,-0.016401,0.0000,Taker,trade
AAVE,Close Long,2025-11-06 00:54:38,10.102950,0.050000,202.059000,0.027950,0.0000,Taker,trade
AAVE,Open Long,2025-11-06 00:47:51,10.075000,0.050000,201.500000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-06 00:47:48,10.129434,0.021000,482.354000,-,0.0000,Taker,trade
VIRTUAL,Open Long,2025-11-06 00:47:44,9.945467,7.100000,1.400770,-,0.0000,Taker,trade
GMX,Close Long,2025-11-06 00:40:55,9.979984,1.120000,8.910700,-0.069776,0.0000,Taker,trade
VIRTUAL,Close Long,2025-11-06 00:40:48,9.957850,7.000000,1.422550,0.022680,0.0000,Taker,trade
AAVE,Close Long,2025-11-06 00:40:41,10.057750,0.050000,201.155000,-0.030900,0.0000,Taker,trade
WIF,Close Long,2025-11-06 00:40:21,9.934936,22.900000,0.433840,-0.064120,0.0000,Taker,trade
SOL,Close Long,2025-11-06 00:40:14,9.952054,0.062000,160.517000,-0.134974,0.0000,Taker,trade
TRUMP,Open Long,2025-11-06 00:33:25,9.928848,1.220000,8.138400,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-06 00:26:01,10.015950,0.021000,476.950000,0.026439,0.0000,Taker,trade
AAVE,Open Long,2025-11-06 00:25:36,10.088650,0.050000,201.773000,-,0.0000,Taker,trade
VIRTUAL,Open Long,2025-11-06 00:18:43,9.935170,7.000000,1.419310,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-06 00:18:40,9.921183,5.100000,1.945330,-,0.0000,Taker,trade
TRUMP,Close Short,2025-11-06 00:18:17,10.047720,1.240000,8.103000,-0.031620,0.0000,Taker,trade
WIF,Open Long,2025-11-06 00:11:28,9.999056,22.900000,0.436640,-,0.0000,Taker,trade
LTC,Close Short,2025-11-06 00:11:05,9.973824,0.112000,89.052000,0.042112,0.0000,Taker,trade
XMR,Close Long,2025-11-06 00:04:11,9.984961,0.029000,344.309000,-0.046864,0.0000,Taker,trade
XMR,Open Long,2025-11-05 23:57:16,10.031825,0.029000,345.925000,-,0.0000,Taker,trade
GMX,Open Long,2025-11-05 23:57:10,10.049760,1.120000,8.973000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-05 23:57:06,9.989511,0.021000,475.691000,-,0.0000,Taker,trade
LTC,Open Short,2025-11-05 23:57:03,10.015936,0.112000,89.428000,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-05 23:50:16,9.894668,0.049000,201.932000,-0.017150,0.0000,Taker,trade
SOL,Open Long,2025-11-05 23:43:27,10.087028,0.062000,162.694000,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-05 23:43:24,9.911818,0.049000,202.282000,-,0.0000,Taker,trade
WIF,Close Short,2025-11-05 23:43:17,10.070090,23.000000,0.437830,-0.078200,0.0000,Taker,trade
TRUMP,Open Short,2025-11-05 23:36:31,10.016100,1.240000,8.077500,-,0.0000,Taker,trade
LDO,Close Long,2025-11-05 23:36:14,10.007660,13.000000,0.769820,-0.000780,0.0000,Taker,trade
BCH,Close Long,2025-11-05 23:36:07,9.795660,0.020000,489.783000,-0.013280,0.0000,Taker,trade
BCH,Open Long,2025-11-05 23:29:29,9.808940,0.020000,490.447000,-,0.0000,Taker,trade
SYRUP,Close Short,2025-11-05 23:29:16,9.895952,23.600000,0.419320,0.121776,0.0000,Taker,trade
TRUMP,Close Short,2025-11-05 23:29:09,10.108500,1.250000,8.086800,-0.142000,0.0000,Taker,trade
LDO,Open Long,2025-11-05 23:22:29,10.008440,13.000000,0.769880,-,0.0000,Taker,trade
DYDX,Close Short,2025-11-05 23:22:06,9.846400,34.000000,0.289600,0.037060,0.0000,Taker,trade
LTC,Close Long,2025-11-05 23:21:52,10.031728,0.112000,89.569000,0.010752,0.0000,Taker,trade
LTC,Open Long,2025-11-05 23:15:16,10.020976,0.112000,89.473000,-,0.0000,Taker,trade
DYDX,Close Short,2025-11-05 23:15:10,0.115804,0.400000,0.289510,0.000472,0.0000,Taker,trade
SOL,Close Long,2025-11-05 23:14:43,10.073822,0.062000,162.481000,0.010726,0.0000,Taker,trade
SOL,Open Long,2025-11-05 23:07:56,10.063096,0.062000,162.308000,-,0.0000,Taker,trade
DYDX,Open Short,2025-11-05 23:00:40,9.999736,34.400000,0.290690,-,0.0000,Taker,trade
LTC,Close Long,2025-11-05 22:53:43,10.002608,0.112000,89.309000,0.011872,0.0000,Taker,trade
SOL,Close Long,2025-11-05 22:53:22,10.079712,0.062000,162.576000,0.028086,0.0000,Taker,trade
TRUMP,Open Short,2025-11-05 22:46:46,9.966500,1.250000,7.973200,-,0.0000,Taker,trade
LTC,Open Long,2025-11-05 22:46:43,9.990736,0.112000,89.203000,-,0.0000,Taker,trade
WIF,Open Short,2025-11-05 22:46:39,9.991890,23.000000,0.434430,-,0.0000,Taker,trade
DYDX,Close Short,2025-11-05 22:46:30,9.992168,34.400000,0.290470,0.003096,0.0000,Taker,trade
DYDX,Open Short,2025-11-05 22:39:40,9.995264,34.400000,0.290560,-,0.0000,Taker,trade
ETHFI,Close Long,2025-11-05 22:39:30,10.071125,11.500000,0.875750,0.066700,0.0000,Taker,trade
TRUMP,Close Long,2025-11-05 22:39:17,10.067875,1.250000,8.054300,0.078000,0.0000,Taker,trade
SOL,Open Long,2025-11-05 22:32:37,10.051626,0.062000,162.123000,-,0.0000,Taker,trade
TRUMP,Open Long,2025-11-05 22:32:34,9.989875,1.250000,7.991900,-,0.0000,Taker,trade
DYDX,Close Short,2025-11-05 22:32:22,10.015808,34.700000,0.288640,-0.020126,0.0000,Taker,trade
TRUMP,Close Short,2025-11-05 22:25:07,10.067274,1.260000,7.989900,-0.087948,0.0000,Taker,trade
XRP,Close Short,2025-11-05 22:25:00,9.375556,4.000000,2.343889,-0.022124,0.0000,Taker,trade
SYRUP,Open Short,2025-11-05 22:18:12,10.017728,23.600000,0.424480,-,0.0000,Taker,trade
BCH,Close Long,2025-11-05 22:18:06,9.785300,0.020000,489.265000,-0.010420,0.0000,Taker,trade
SOL,Close Long,2025-11-05 22:17:46,10.020874,0.062000,161.627000,0.015810,0.0000,Taker,trade
SOL,Open Long,2025-11-05 22:10:52,10.005064,0.062000,161.372000,-,0.0000,Taker,trade
